"","state","city","certified","withdraw","cert_withdraw","reject","denied","invalidated","pending","total","rank"
"760","NEW JERSEY","ENGLEWOOD",306,20,11,0,36,0,0,373,1047
"761","TEXAS","PEARLAND",263,36,11,0,19,0,0,329,1047
"762","NEW YORK","NEW PALTZ",44,2,8,0,5,0,0,59,1046.5
"763","NEW YORK","ROSLYN",54,2,0,0,3,0,0,59,1046.5
"764","NEW JERSEY","OCEANPORT",345,8,2,0,3,0,0,358,1046
"765","TEXAS","KINGWOOD",271,4,18,0,11,0,0,304,1046
"766","NEW YORK","WEST BABYLON",51,1,2,0,4,0,0,58,1045
"767","TEXAS","FLOWER MOUND",271,6,12,0,11,0,0,300,1045
"768","CALIFORNIA","",10,0,2,0,0,0,0,12,1044.5
"769","CALIFORNIA","APTOS",10,0,0,0,2,0,0,12,1044.5
"770","CALIFORNIA","CATHEDRAL CITY",10,0,1,0,1,0,0,12,1044.5
"771","CALIFORNIA","CORONA DEL MAR",9,0,3,0,0,0,0,12,1044.5
"772","CALIFORNIA","FORTUNA",10,0,0,0,2,0,0,12,1044.5
"773","CALIFORNIA","KING CITY",9,0,0,0,3,0,0,12,1044.5
"774","CALIFORNIA","LA QUINTA",8,0,1,0,3,0,0,12,1044.5
"775","CALIFORNIA","PLACERVILLE",10,0,2,0,0,0,0,12,1044.5
"776","CALIFORNIA","PLUMAS LAKE",7,1,0,0,4,0,0,12,1044.5
"777","CALIFORNIA","POINT RICHMOND",11,1,0,0,0,0,0,12,1044.5
"778","CALIFORNIA","REDMOND",10,2,0,0,0,0,0,12,1044.5
"779","CALIFORNIA","RUTHERFORD",9,0,0,0,3,0,0,12,1044.5
"780","CALIFORNIA","SELMA",12,0,0,0,0,0,0,12,1044.5
"781","CALIFORNIA","SOLEDAD",11,0,1,0,0,0,0,12,1044.5
"782","CALIFORNIA","SPRING VALLEY",10,0,0,0,2,0,0,12,1044.5
"783","CALIFORNIA","YUCCA VALLEY",8,0,1,0,3,0,0,12,1044.5
"784","NEW JERSEY","HIGHTSTOWN",308,10,27,0,6,0,0,351,1044.5
